solveResult, pEnvyFree, solveElapsedTime, totalSolveElaspsedTime, |P|, |I|, fileNumber
2, 0.6627, 0.0241, 5247.5735, 13, 3, 243
2, 0.4181, 0.0671, 5247.6405, 13, 4, 244
2, 0.3863, 0.0605, 5247.701, 13, 5, 245
2, 0.3352, 0.2168, 5247.9178, 13, 6, 246
2, 0.2299, 0.295, 5248.2128, 13, 7, 247
2, 0.204, 2.0179, 5250.2307, 13, 8, 248
3, 0.1819, 6.6155, 5256.8462, 13, 9, 249
103, 0.1605, 9.9234, 5266.7696, 13, 10, 250
3, 0.1367, 100.6372, 5367.4068, 13, 11, 251
422, 0.1324, 301.3005, 5668.7073, 13, 12, 252
2, 0.0323, 1.7495, 5670.4568, 13, 13, 253
102, 0.0223, 7.5585, 5678.0152, 13, 14, 254
422, 0.0393, 300.2068, 5978.222, 13, 15, 255
422, 0.0356, 300.8615, 6279.0834, 13, 16, 256
422, 0.0362, 301.5462, 6580.6296, 13, 17, 257
422, 0.0306, 303.2951, 6883.9247, 13, 18, 258
422, 0.0262, 303.1967, 7187.1214, 13, 19, 259
422, 0.0281, 300.7576, 7487.879, 13, 20, 260
2, 1, 0.0097, 7487.8887, 14, 1, 261
2, 0.9019, 0.0393, 7487.928, 14, 2, 262
2, 0.6222, 0.034, 7487.962, 14, 3, 263
2, 0.4279, 0.0618, 7488.0238, 14, 4, 264
2, 0.3573, 0.2678, 7488.2915, 14, 5, 265
2, 0.2569, 0.1773, 7488.4689, 14, 6, 266
2, 0.2385, 0.4048, 7488.8736, 14, 7, 267
2, 0.1986, 4.8375, 7493.7111, 14, 8, 268
3, 0.1892, 1.6844, 7495.3955, 14, 9, 269
3, 0.1697, 11.6341, 7507.0296, 14, 10, 270
3, 0.1525, 250.7716, 7757.8012, 14, 11, 271
422, 0.1331, 301.2921, 8059.0933, 14, 12, 272
422, 0.1109, 301.1892, 8360.2824, 14, 13, 273
2, 0.0183, 1.3067, 8361.5891, 14, 14, 274
2, 0.0244, 4.9994, 8366.5885, 14, 15, 275
422, 0.0289, 300.6803, 8667.2688, 14, 16, 276
422, 0.0337, 301.4538, 8968.7226, 14, 17, 277
422, 0.0337, 302.383, 9271.1056, 14, 18, 278
422, 0.0261, 302.6139, 9573.7195, 14, 19, 279
422, 0.0228, 300.8825, 9874.6021, 14, 20, 280
2, 1, 0.0129, 9874.615, 15, 1, 281
2, 0.8554, 0.0327, 9874.6477, 15, 2, 282
2, 0.5451, 0.0283, 9874.676, 15, 3, 283
2, 0.4709, 0.0637, 9874.7397, 15, 4, 284
2, 0.3585, 0.0898, 9874.8295, 15, 5, 285
2, 0.3019, 0.3358, 9875.1653, 15, 6, 286
2, 0.2488, 0.2424, 9875.4077, 15, 7, 287
2, 0.2209, 3.0107, 9878.4185, 15, 8, 288
3, 0.1937, 7.2746, 9885.693, 15, 9, 289
103, 0.1686, 24.4919, 9910.1849, 15, 10, 290
422, 0.1466, 300.9006, 10211.0855, 15, 11, 291
422, 0.135, 301.1567, 10512.2422, 15, 12, 292
422, 0.1172, 300.4139, 10812.6561, 15, 13, 293
422, 0.1034, 301.4986, 11114.1547, 15, 14, 294
2, 0.0194, 2.3992, 11116.5539, 15, 15, 295
2, 0.0259, 82.1852, 11198.7391, 15, 16, 296
422, 0.0349, 302.2639, 11501.0031, 15, 17, 297
422, 0.0274, 300.6653, 11801.6684, 15, 18, 298
422, 0.0299, 304.024, 12105.6923, 15, 19, 299
422, 0.0297, 304.3709, 12410.0632, 15, 20, 300
2, 1, 0.02, 12410.0832, 16, 1, 301
2, 0.7789, 0.0293, 12410.1126, 16, 2, 302
2, 0.5834, 0.0367, 12410.1493, 16, 3, 303
2, 0.4719, 0.1397, 12410.289, 16, 4, 304
2, 0.3573, 0.0964, 12410.3854, 16, 5, 305
2, 0.3014, 0.1958, 12410.5812, 16, 6, 306
2, 0.2871, 0.3594, 12410.9406, 16, 7, 307
2, 0.2396, 2.3955, 12413.3361, 16, 8, 308
2, 0.1937, 10.0052, 12423.3413, 16, 9, 309
3, 0.1606, 99.2609, 12522.6022, 16, 10, 310
3, 0.1554, 124.4991, 12647.1014, 16, 11, 311
3, 0.1421, 203.7733, 12850.8746, 16, 12, 312
422, 0.1288, 301.0758, 13151.9505, 16, 13, 313
422, 0.115, 302.326, 13454.2765, 16, 14, 314
422, 0.105, 301.5077, 13755.7843, 16, 15, 315
2, 0.012, 2.8302, 13758.6145, 16, 16, 316
3, 0.0295, 74.2158, 13832.8303, 16, 17, 317
422, 0.0241, 302.4585, 14135.2888, 16, 18, 318
422, 0.0238, 300.8463, 14436.1351, 16, 19, 319
422, 0.0233, 302.2838, 14738.4189, 16, 20, 320
2, 1, 0.0107, 14738.4296, 17, 1, 321
2, 0.9713, 0.0216, 14738.4512, 17, 2, 322
2, 0.5402, 0.028, 14738.4791, 17, 3, 323
2, 0.453, 0.0778, 14738.5569, 17, 4, 324
2, 0.3693, 0.1761, 14738.733, 17, 5, 325
2, 0.2917, 0.127, 14738.86, 17, 6, 326
2, 0.2603, 0.413, 14739.273, 17, 7, 327
2, 0.2197, 2.1925, 14741.4655, 17, 8, 328
3, 0.1809, 9.0728, 14750.5383, 17, 9, 329
3, 0.1803, 132.2298, 14882.7681, 17, 10, 330
3, 0.16, 151.0372, 15033.8053, 17, 11, 331
422, 0.132, 300.869, 15334.6743, 17, 12, 332
422, 0.1334, 301.2125, 15635.8868, 17, 13, 333
422, 0.1136, 302.2676, 15938.1543, 17, 14, 334
422, 0.1076, 301.1561, 16239.3104, 17, 15, 335
422, 0.0832, 301.1614, 16540.4719, 17, 16, 336
3, 0.0199, 7.669, 16548.1409, 17, 17, 337
422, 0.0242, 300.6916, 16848.8325, 17, 18, 338
422, 0.0236, 302.1465, 17150.979, 17, 19, 339
422, 0.026, 302.6603, 17453.6392, 17, 20, 340
2, 1, 0.0207, 17453.66, 18, 1, 341
2, 0.9169, 0.0228, 17453.6827, 18, 2, 342
2, 0.6784, 0.0298, 17453.7126, 18, 3, 343
2, 0.4063, 0.0775, 17453.79, 18, 4, 344
2, 0.3523, 0.1521, 17453.9421, 18, 5, 345
2, 0.3426, 0.3857, 17454.3278, 18, 6, 346
2, 0.2611, 1.7222, 17456.05, 18, 7, 347
2, 0.248, 2.4535, 17458.5035, 18, 8, 348
3, 0.2079, 22.9687, 17481.4722, 18, 9, 349
422, 0.1677, 300.0888, 17781.561, 18, 10, 350
3, 0.1438, 60.4809, 17842.0419, 18, 11, 351
422, 0.1465, 300.8868, 18142.9287, 18, 12, 352
422, 0.135, 300.9992, 18443.9279, 18, 13, 353
422, 0.123, 300.8997, 18744.8276, 18, 14, 354
422, 0.1063, 300.8715, 19045.6992, 18, 15, 355
422, 0.1077, 301.2639, 19346.9631, 18, 16, 356
422, 0.083, 301.1407, 19648.1038, 18, 17, 357
2, 0.0266, 102.4941, 19750.5979, 18, 18, 358
422, 0.0284, 302.7653, 20053.3632, 18, 19, 359
422, 0.034, 300.6908, 20354.054, 18, 20, 360
2, 1, 0.0112, 20354.0652, 19, 1, 361
2, 0.7518, 0.0354, 20354.1007, 19, 2, 362
2, 0.6307, 0.0396, 20354.1402, 19, 3, 363
2, 0.5217, 0.0773, 20354.2175, 19, 4, 364
2, 0.3801, 0.0998, 20354.3173, 19, 5, 365
2, 0.2895, 0.9769, 20355.2943, 19, 6, 366
2, 0.2411, 1.9001, 20357.1944, 19, 7, 367
2, 0.2338, 5.3843, 20362.5787, 19, 8, 368
102, 0.1866, 19.3754, 20381.9541, 19, 9, 369
2, 0.1752, 86.7982, 20468.7523, 19, 10, 370
422, 0.1589, 300.3896, 20769.1419, 19, 11, 371
422, 0.1512, 301.1052, 21070.2471, 19, 12, 372
422, 0.1327, 300.8145, 21371.0616, 19, 13, 373
422, 0.123, 301.2076, 21672.2692, 19, 14, 374
422, 0.106, 300.8994, 21973.1686, 19, 15, 375
422, 0.1043, 300.9636, 22274.1323, 19, 16, 376
422, 0.1021, 301.1096, 22575.2419, 19, 17, 377
422, 0.087, 301.0699, 22876.3118, 19, 18, 378
3, 0.0112, 24.6335, 22900.9453, 19, 19, 379
422, 0.0295, 303.3455, 23204.2907, 19, 20, 380
2, 1, 0.0193, 23204.31, 20, 1, 381
2, 0.8407, 0.0246, 23204.3346, 20, 2, 382
2, 0.6625, 0.0382, 23204.3728, 20, 3, 383
2, 0.4564, 0.0602, 23204.433, 20, 4, 384
2, 0.3516, 0.2339, 23204.6669, 20, 5, 385
2, 0.3031, 0.2197, 23204.8866, 20, 6, 386
102, 0.2643, 1.7292, 23206.6158, 20, 7, 387
3, 0.2361, 6.0987, 23212.7145, 20, 8, 388
3, 0.2007, 12.7491, 23225.4636, 20, 9, 389
3, 0.1726, 47.0055, 23272.4691, 20, 10, 390
422, 0.1539, 300.7021, 23573.1713, 20, 11, 391
422, 0.1495, 300.8675, 23874.0388, 20, 12, 392
422, 0.1371, 301.4183, 24175.4571, 20, 13, 393
422, 0.1229, 301.2188, 24476.6759, 20, 14, 394
422, 0.111, 300.7995, 24777.4754, 20, 15, 395
422, 0.104, 300.9572, 25078.4326, 20, 16, 396
422, 0.0955, 300.9861, 25379.4187, 20, 17, 397
422, 0.0845, 301.0025, 25680.4212, 20, 18, 398
422, 0.0838, 300.6071, 25981.0283, 20, 19, 399
2, 0.0121, 24.9271, 26005.9554, 20, 20, 400
