solveResult, pEnvyFree, solveElapsedTime, totalSolveElaspsedTime, |P|, |I|, fileNumber
2, 0, 0.0167, 0.6382, 3, 5, 45
2, 0, 0.0172, 0.6554, 3, 6, 46
2, 0, 0.0206, 0.676, 3, 7, 47
2, 0, 0.0171, 0.693, 3, 8, 48
2, 0, 0.043, 0.7361, 3, 9, 49
2, 0, 0.0241, 0.7602, 3, 10, 50
2, 0, 0.0238, 0.7839, 3, 11, 51
2, 0, 0.0269, 0.8108, 3, 12, 52
2, 0, 0.0154, 0.8262, 3, 13, 53
2, 0, 0.0265, 0.8527, 3, 14, 54
2, 0, 0.0248, 0.8775, 3, 15, 55
2, 0, 0.0174, 0.8949, 3, 16, 56
2, 0, 0.0202, 0.9152, 3, 17, 57
2, 0, 0.0188, 0.934, 3, 18, 58
2, 0, 0.0571, 0.991, 3, 19, 59
2, 0, 0.0159, 1.0069, 3, 20, 60
2, 1, 0.0097, 1.0166, 4, 1, 61
2, 0.5105, 0.0325, 1.0492, 4, 2, 62
2, 0.4133, 0.025, 1.0742, 4, 3, 63
2, 0.1067, 0.0274, 1.1016, 4, 4, 64
2, 0.0087, 0.0277, 1.1293, 4, 5, 65
2, 0.0281, 0.0279, 1.1572, 4, 6, 66
2, 0, 0.0253, 1.1825, 4, 7, 67
2, 0, 0.0408, 1.2233, 4, 8, 68
2, 0, 0.0236, 1.2469, 4, 9, 69
2, 0, 0.027, 1.2739, 4, 10, 70
2, 0, 0.0259, 1.2998, 4, 11, 71
2, 0, 0.0234, 1.3232, 4, 12, 72
2, 0, 0.0325, 1.3557, 4, 13, 73
2, 0, 0.0304, 1.3861, 4, 14, 74
2, 0, 0.0459, 1.432, 4, 15, 75
2, 0, 0.093, 1.525, 4, 16, 76
2, 0, 0.0148, 1.5398, 4, 17, 77
2, 0, 0.0249, 1.5646, 4, 18, 78
2, 0, 0.0271, 1.5917, 4, 19, 79
2, 0, 0.0187, 1.6104, 4, 20, 80
2, 1, 0.0134, 1.6238, 5, 1, 81
2, 0.9114, 0.0276, 1.6514, 5, 2, 82
2, 0.4364, 0.0377, 1.6891, 5, 3, 83
102, 0.3493, 0.0459, 1.735, 5, 4, 84
102, 0.0473, 0.0449, 1.7799, 5, 5, 85
2, 0.0946, 0.2495, 2.0294, 5, 6, 86
2, 0.0348, 0.0516, 2.081, 5, 7, 87
2, 0.0486, 0.0904, 2.1714, 5, 8, 88
2, 0.01, 0.0744, 2.2458, 5, 9, 89
2, 0, 0.0198, 2.2656, 5, 10, 90
2, 0, 0.0325, 2.2981, 5, 11, 91
2, 0, 0.0272, 2.3253, 5, 12, 92
2, 0, 0.0197, 2.345, 5, 13, 93
2, 0, 0.0337, 2.3787, 5, 14, 94
2, 0, 0.0334, 2.4121, 5, 15, 95
2, 0, 0.0563, 2.4684, 5, 16, 96
2, 0, 0.018, 2.4864, 5, 17, 97
2, 0, 0.0188, 2.5052, 5, 18, 98
2, 0, 0.0204, 2.5256, 5, 19, 99
2, 0, 0.0261, 2.5516, 5, 20, 100
2, 1, 0.0109, 2.5625, 6, 1, 101
2, 0.928, 0.0165, 2.579, 6, 2, 102
102, 0.4583, 0.0354, 2.6144, 6, 3, 103
102, 0.3201, 0.0302, 2.6446, 6, 4, 104
2, 0.2225, 0.0315, 2.6761, 6, 5, 105
102, 0.1689, 0.0404, 2.7165, 6, 6, 106
2, 0.0719, 0.2478, 2.9643, 6, 7, 107
2, 0.0312, 0.1764, 3.1406, 6, 8, 108
2, 0.0374, 0.3144, 3.4551, 6, 9, 109
2, 0.003, 0.1118, 3.5669, 6, 10, 110
2, 0.007, 0.4483, 4.0152, 6, 11, 111
2, 0, 0.0556, 4.0708, 6, 12, 112
2, 0, 0.0839, 4.1547, 6, 13, 113
2, 0, 0.0621, 4.2168, 6, 14, 114
2, 0, 0.101, 4.3178, 6, 15, 115
2, 0, 0.0792, 4.397, 6, 16, 116
2, 0, 0.0348, 4.4318, 6, 17, 117
2, 0, 0.0627, 4.4944, 6, 18, 118
2, 0, 0.0351, 4.5295, 6, 19, 119
2, 0, 0.0423, 4.5718, 6, 20, 120
2, 1, 0.0112, 4.583, 7, 1, 121
2, 0.8227, 0.0268, 4.6098, 7, 2, 122
2, 0.508, 0.0412, 4.651, 7, 3, 123
2, 0.3845, 0.0435, 4.6945, 7, 4, 124
2, 0.3482, 0.09, 4.7845, 7, 5, 125
102, 0.2354, 0.3469, 5.1314, 7, 6, 126
2, 0.0753, 0.1436, 5.275, 7, 7, 127
2, 0.0348, 0.0364, 5.3114, 7, 8, 128
2, 0.0285, 0.244, 5.5554, 7, 9, 129
2, 0.0317, 0.2726, 5.828, 7, 10, 130
2, 0.015, 0.4243, 6.2523, 7, 11, 131
103, 0.02, 3.0331, 9.2854, 7, 12, 132
2, 0, 0.0563, 9.3417, 7, 13, 133
2, 0, 0.0198, 9.3615, 7, 14, 134
2, 0, 0.016, 9.3774, 7, 15, 135
2, 0, 0.0436, 9.421, 7, 16, 136
2, 0, 0.1462, 9.5672, 7, 17, 137
2, 0, 0.0248, 9.592, 7, 18, 138
2, 0, 0.0795, 9.6715, 7, 19, 139
2, 0, 0.0322, 9.7038, 7, 20, 140
2, 1, 0.0099, 9.7137, 8, 1, 141
2, 0.7148, 0.0219, 9.7356, 8, 2, 142
2, 0.562, 0.0476, 9.7832, 8, 3, 143
2, 0.3741, 0.0603, 9.8435, 8, 4, 144
2, 0.321, 0.0631, 9.9066, 8, 5, 145
2, 0.2437, 0.0514, 9.9579, 8, 6, 146
2, 0.1855, 0.313, 10.271, 8, 7, 147
2, 0.0536, 0.1475, 10.4184, 8, 8, 148
2, 0.0317, 0.2137, 10.6321, 8, 9, 149
2, 0.0525, 0.5646, 11.1967, 8, 10, 150
2, 0.0434, 1.0683, 12.265, 8, 11, 151
2, 0.0172, 1.5059, 13.7708, 8, 12, 152
3, 0.0235, 6.9582, 20.729, 8, 13, 153
2, 0.0019, 9.3024, 30.0314, 8, 14, 154
3, 0.0025, 38.0951, 68.1265, 8, 15, 155
2, 0, 0.0362, 68.1627, 8, 16, 156
2, 0, 0.0502, 68.2129, 8, 17, 157
2, 0, 0.0351, 68.248, 8, 18, 158
2, 0, 0.1072, 68.3552, 8, 19, 159
2, 0, 0.0898, 68.445, 8, 20, 160
2, 1, 0.0106, 68.4556, 9, 1, 161
2, 0.7929, 0.04, 68.4956, 9, 2, 162
2, 0.5585, 0.0466, 68.5422, 9, 3, 163
2, 0.4306, 0.0509, 68.5931, 9, 4, 164
2, 0.3275, 0.0554, 68.6485, 9, 5, 165
2, 0.2601, 0.264, 68.9124, 9, 6, 166
2, 0.2079, 0.9796, 69.892, 9, 7, 167
2, 0.2127, 0.4853, 70.3773, 9, 8, 168
2, 0.023, 0.0797, 70.457, 9, 9, 169
2, 0.0275, 0.5182, 70.9752, 9, 10, 170
102, 0.0321, 0.387, 71.3622, 9, 11, 171
103, 0.0346, 5.7721, 77.1343, 9, 12, 172
102, 0.0288, 5.2133, 82.3476, 9, 13, 173
3, 0.0256, 27.23, 109.5776, 9, 14, 174
3, 0.0166, 44.7116, 154.2892, 9, 15, 175
3, 0.0092, 188.756, 343.0452, 9, 16, 176
2, 0, 0.3556, 343.4008, 9, 17, 177
2, 0, 0.2349, 343.6357, 9, 18, 178
2, 0, 0.0869, 343.7226, 9, 19, 179
2, 0, 0.1306, 343.8533, 9, 20, 180
2, 1, 0.0103, 343.8635, 10, 1, 181
2, 0.711, 0.0269, 343.8904, 10, 2, 182
2, 0.5756, 0.0401, 343.9305, 10, 3, 183
2, 0.4172, 0.0601, 343.9906, 10, 4, 184
2, 0.3489, 0.0757, 344.0663, 10, 5, 185
2, 0.2444, 0.3263, 344.3927, 10, 6, 186
102, 0.232, 0.5711, 344.9637, 10, 7, 187
102, 0.1924, 3.623, 348.5867, 10, 8, 188
2, 0.1648, 14.0887, 362.6754, 10, 9, 189
2, 0.0432, 0.3689, 363.0444, 10, 10, 190
3, 0.0549, 2.0519, 365.0963, 10, 11, 191
103, 0.0404, 7.4159, 372.5122, 10, 12, 192
2, 0.0365, 10.3819, 382.8941, 10, 13, 193
2, 0.0247, 12.25, 395.1441, 10, 14, 194
3, 0.0346, 163.4571, 558.6011, 10, 15, 195
3, 0.0139, 70.0184, 628.6195, 10, 16, 196
422, 0.0211, 300.2006, 928.8202, 10, 17, 197
422, 0.0038, 300.0925, 1228.9127, 10, 18, 198
422, 0.0006, 300.0417, 1528.9543, 10, 19, 199
2, 0, 0.0903, 1529.0446, 10, 20, 200
2, 1, 0.0135, 1529.0581, 11, 1, 201
2, 0.9141, 0.0257, 1529.0838, 11, 2, 202
2, 0.5438, 0.0822, 1529.166, 11, 3, 203
2, 0.3871, 0.0669, 1529.2329, 11, 4, 204
2, 0.334, 0.2832, 1529.5161, 11, 5, 205
102, 0.2585, 0.5697, 1530.0858, 11, 6, 206
2, 0.227, 0.7826, 1530.8684, 11, 7, 207
2, 0.2009, 5.4055, 1536.2739, 11, 8, 208
103, 0.1633, 29.4759, 1565.7498, 11, 9, 209
3, 0.1669, 62.2253, 1627.975, 11, 10, 210
2, 0.0169, 0.4142, 1628.3892, 11, 11, 211
2, 0.0329, 1.8177, 1630.2069, 11, 12, 212
3, 0.0453, 34.8849, 1665.0918, 11, 13, 213
102, 0.0269, 20.7179, 1685.8097, 11, 14, 214
3, 0.0378, 78.4137, 1764.2234, 11, 15, 215
3, 0.0182, 99.1627, 1863.3861, 11, 16, 216
422, 0.0302, 300.311, 2163.6971, 11, 17, 217
422, 0.017, 300.2491, 2463.9462, 11, 18, 218
422, 0.0183, 300.1837, 2764.1299, 11, 19, 219
422, 0.0071, 300.1636, 3064.2935, 11, 20, 220
2, 1, 0.0145, 3064.308, 12, 1, 221
2, 0.81, 0.2739, 3064.5819, 12, 2, 222
2, 0.5542, 0.0344, 3064.6163, 12, 3, 223
2, 0.4205, 0.0718, 3064.6881, 12, 4, 224
2, 0.291, 0.105, 3064.7932, 12, 5, 225
102, 0.2953, 0.5776, 3065.3707, 12, 6, 226
102, 0.2469, 2.9525, 3068.3232, 12, 7, 227
102, 0.1905, 5.5144, 3073.8376, 12, 8, 228
3, 0.1792, 63.2044, 3137.042, 12, 9, 229
3, 0.1567, 181.9058, 3318.9478, 12, 10, 230
422, 0.1313, 300.1732, 3619.121, 12, 11, 231
2, 0.0088, 0.694, 3619.815, 12, 12, 232
3, 0.0382, 13.2677, 3633.0827, 12, 13, 233
2, 0.0157, 5.8994, 3638.9821, 12, 14, 234
3, 0.0313, 46.8147, 3685.7968, 12, 15, 235
3, 0.0295, 186.5692, 3872.366, 12, 16, 236
422, 0.0332, 300.2881, 4172.6541, 12, 17, 237
422, 0.0285, 300.542, 4473.1961, 12, 18, 238
422, 0.0284, 300.1979, 4773.3941, 12, 19, 239
422, 0.0138, 300.2072, 5073.6013, 12, 20, 240
2, 1, 0.0138, 5073.615, 13, 1, 241
2, 0.7933, 0.0354, 5073.6504, 13, 2, 242
2, 0.6627, 0.0322, 5073.6826, 13, 3, 243
2, 0.4181, 0.0405, 5073.7231, 13, 4, 244
2, 0.3863, 0.3671, 5074.0901, 13, 5, 245
2, 0.3352, 0.5487, 5074.6389, 13, 6, 246
2, 0.2299, 3.6165, 5078.2553, 13, 7, 247
2, 0.204, 20.0912, 5098.3465, 13, 8, 248
3, 0.1819, 50.3204, 5148.6669, 13, 9, 249
3, 0.1605, 167.3334, 5316.0003, 13, 10, 250
422, 0.1367, 300.3253, 5616.3257, 13, 11, 251
422, 0.1324, 300.3677, 5916.6934, 13, 12, 252
2, 0.0323, 8.1392, 5924.8326, 13, 13, 253
2, 0.0223, 18.9654, 5943.7981, 13, 14, 254
3, 0.0393, 142.9097, 6086.7078, 13, 15, 255
422, 0.0356, 300.1948, 6386.9026, 13, 16, 256
422, 0.0362, 300.3132, 6687.2158, 13, 17, 257
422, 0.0316, 300.1196, 6987.3354, 13, 18, 258
422, 0.0262, 300.2247, 7287.5602, 13, 19, 259
422, 0.0306, 301.1905, 7588.7506, 13, 20, 260
2, 1, 0.0186, 7588.7693, 14, 1, 261
2, 0.9019, 0.0552, 7588.8245, 14, 2, 262
2, 0.6222, 0.0796, 7588.9041, 14, 3, 263
2, 0.4279, 0.2031, 7589.1072, 14, 4, 264
2, 0.3573, 1.5622, 7590.6694, 14, 5, 265
2, 0.2569, 1.4059, 7592.0754, 14, 6, 266
102, 0.2385, 11.8163, 7603.8917, 14, 7, 267
2, 0.1986, 40.6315, 7644.5232, 14, 8, 268
2, 0.1892, 11.333, 7655.8562, 14, 9, 269
3, 0.1697, 144.0922, 7799.9484, 14, 10, 270
422, 0.1525, 300.3829, 8100.3313, 14, 11, 271
422, 0.1331, 300.187, 8400.5183, 14, 12, 272
422, 0.1109, 300.1597, 8700.678, 14, 13, 273
2, 0.0183, 6.4259, 8707.1038, 14, 14, 274
3, 0.0244, 44.6002, 8751.7041, 14, 15, 275
103, 0.0289, 201.6068, 8953.3108, 14, 16, 276
422, 0.0337, 300.1772, 9253.488, 14, 17, 277
422, 0.0337, 300.2872, 9553.7751, 14, 18, 278
422, 0.0261, 300.1917, 9853.9668, 14, 19, 279
422, 0.0254, 300.2663, 10154.2331, 14, 20, 280
2, 1, 0.0099, 10154.243, 15, 1, 281
2, 0.8554, 0.1204, 10154.3634, 15, 2, 282
102, 0.5451, 0.036, 10154.3994, 15, 3, 283
2, 0.4709, 0.1521, 10154.5515, 15, 4, 284
2, 0.3585, 0.5962, 10155.1477, 15, 5, 285
2, 0.3019, 0.9098, 10156.0575, 15, 6, 286
103, 0.2488, 1.7939, 10157.8514, 15, 7, 287
2, 0.2209, 15.7818, 10173.6332, 15, 8, 288
103, 0.1937, 28.8482, 10202.4814, 15, 9, 289
3, 0.1686, 215.1624, 10417.6438, 15, 10, 290
422, 0.1466, 300.3547, 10717.9985, 15, 11, 291
422, 0.135, 300.2205, 11018.219, 15, 12, 292
422, 0.1172, 300.2588, 11318.4778, 15, 13, 293
422, 0.1034, 300.515, 11618.9927, 15, 14, 294
2, 0.0194, 15.463, 11634.4557, 15, 15, 295
2, 0.0259, 76.6125, 11711.0683, 15, 16, 296
422, 0.0369, 300.2125, 12011.2808, 15, 17, 297
422, 0.0278, 300.2042, 12311.485, 15, 18, 298
422, 0.0323, 300.2895, 12611.7745, 15, 19, 299
422, 0.0311, 300.4017, 12912.1761, 15, 20, 300
2, 1, 0.0238, 12912.1999, 16, 1, 301
2, 0.7789, 0.035, 12912.2349, 16, 2, 302
2, 0.5834, 0.0613, 12912.2961, 16, 3, 303
2, 0.4719, 0.3389, 12912.635, 16, 4, 304
2, 0.3573, 0.1093, 12912.7443, 16, 5, 305
2, 0.3014, 0.1631, 12912.9074, 16, 6, 306
2, 0.2871, 2.5909, 12915.4983, 16, 7, 307
3, 0.2396, 15.7837, 12931.2819, 16, 8, 308
3, 0.1937, 128.361, 13059.643, 16, 9, 309
422, 0.1606, 300.0856, 13359.7286, 16, 10, 310
422, 0.1554, 300.0919, 13659.8205, 16, 11, 311
422, 0.1421, 300.1312, 13959.9517, 16, 12, 312
422, 0.1288, 300.13, 14260.0817, 16, 13, 313
422, 0.115, 300.1872, 14560.2688, 16, 14, 314
422, 0.105, 300.3133, 14860.5822, 16, 15, 315
3, 0.012, 30.014, 14890.5962, 16, 16, 316
3, 0.0295, 282.2481, 15172.8442, 16, 17, 317
422, 0.0241, 300.0923, 15472.9365, 16, 18, 318
422, 0.0267, 300.2197, 15773.1562, 16, 19, 319
422, 0.032, 300.3153, 16073.4715, 16, 20, 320
2, 1, 0.0249, 16073.4965, 17, 1, 321
2, 0.9713, 0.0358, 16073.5323, 17, 2, 322
2, 0.5402, 0.0338, 16073.5661, 17, 3, 323
2, 0.453, 0.1148, 16073.6809, 17, 4, 324
2, 0.3693, 0.7535, 16074.4344, 17, 5, 325
2, 0.2917, 0.2192, 16074.6536, 17, 6, 326
102, 0.2603, 6.3311, 16080.9847, 17, 7, 327
2, 0.2197, 10.44, 16091.4247, 17, 8, 328
3, 0.1809, 264.992, 16356.4167, 17, 9, 329
422, 0.1803, 300.173, 16656.5897, 17, 10, 330
422, 0.16, 300.125, 16956.7147, 17, 11, 331
422, 0.132, 300.0749, 17256.7896, 17, 12, 332
422, 0.1334, 300.2001, 17556.9897, 17, 13, 333
422, 0.1136, 300.1436, 17857.1333, 17, 14, 334
422, 0.1076, 300.1159, 18157.2492, 17, 15, 335
422, 0.0832, 300.1477, 18457.3969, 17, 16, 336
2, 0.0199, 52.2298, 18509.6267, 17, 17, 337
422, 0.0242, 300.1738, 18809.8005, 17, 18, 338
422, 0.0236, 300.1399, 19109.9404, 17, 19, 339
422, 0.0271, 300.2399, 19410.1803, 17, 20, 340
2, 1, 0.0115, 19410.1917, 18, 1, 341
2, 0.9169, 0.0771, 19410.2689, 18, 2, 342
2, 0.6784, 0.0391, 19410.3079, 18, 3, 343
2, 0.4063, 0.1065, 19410.4144, 18, 4, 344
2, 0.3523, 0.1482, 19410.5627, 18, 5, 345
2, 0.3426, 3.3011, 19413.8638, 18, 6, 346
2, 0.2611, 6.6268, 19420.4906, 18, 7, 347
2, 0.248, 9.4261, 19429.9166, 18, 8, 348
3, 0.2079, 154.9071, 19584.8238, 18, 9, 349
422, 0.1677, 300.1022, 19884.926, 18, 10, 350
422, 0.1438, 300.0587, 20184.9847, 18, 11, 351
422, 0.1465, 300.1553, 20485.1401, 18, 12, 352
422, 0.135, 300.144, 20785.2841, 18, 13, 353
422, 0.123, 300.09, 21085.3741, 18, 14, 354
422, 0.1063, 300.2196, 21385.5937, 18, 15, 355
422, 0.1077, 300.1827, 21685.7764, 18, 16, 356
521, 0.083, 134.4208, 21820.1972, 18, 17, 357
